NQUEST,NORD,INTPER,ENTEPEN,TIPOPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE,NPENS
673419,1,1,1,5,2007,688,13,2,0,,1
673421,1,1,1,1,1986,1200,13,2,0,80,1
673421,2,1,1,5,1989,630,13,2,0,,1
673423,1,1,1,1,2010,1590,13,2,0,80,1
673424,1,1,1,1,1993,1158,13,2,0,95,1
673531,1,1,2,1,2007,2500,13,2,0,88,1
673531,2,2,2,1,1989,900,13,2,0,50,1
673540,1,1,2,1,1992,750,13,2,0,60,1
673559,1,1,1,1,1986,800,13,2,0,60,1
673559,2,1,3,4,1990,350,13,2,0,,1
673567,1,1,1,3,1975,700,13,2,0,,1
673568,1,1,1,1,1992,750,13,2,0,60,1
673570,2,1,1,1,2007,1100,13,2,0,60,1
673657,1,1,2,1,2010,1600,13,1,45000,80,1
673657,2,2,2,1,2001,1600,13,2,0,80,1
673661,1,1,2,1,1998,1500,13,2,0,100,1
673695,1,1,1,1,2005,1030,13,2,0,70,1
673746,2,1,1,1,2009,1450,13,2,0,70,1
673748,1,1,1,1,1980,600,13,2,0,60,1
673812,1,1,1,1,2001,1099,13,2,0,90,1
673816,1,1,1,1,2003,369,13,2,0,40,1
673816,2,1,1,1,1997,1278,13,2,0,90,1
673827,1,1,1,1,2001,990,13,2,0,80,1
673827,2,1,1,1,2006,420,13,2,0,70,1
673828,1,1,1,1,1990,2000,13,2,0,80,1
673847,2,1,1,1,2010,500,13,2,0,20,1
673857,5,1,1,5,1992,450,13,2,0,,1
673859,1,1,1,5,1993,1200,13,2,0,,1
673864,1,1,1,5,2000,900,13,2,0,,1
673905,1,1,1,1,2004,1200,13,2,0,95,1
673963,1,1,1,1,1989,1197,13,2,0,90,1
673963,1,1,1,6,2003,539,13,2,0,,2
673970,1,1,1,1,2003,1400,13,2,0,70,1
673993,1,1,2,5,2006,2310,13,2,0,,1
674024,1,1,1,1,2006,1300,13,2,0,70,1
674063,1,1,1,1,1979,590,13,2,0,70,1
674063,1,1,1,5,1994,680,13,2,0,,2
674141,1,1,1,4,2009,400,12,2,0,,2
674141,1,1,1,5,1999,600,13,2,0,,1
674176,2,2,1,1,1997,1480,13,2,0,80,1
674180,2,1,1,1,1993,1500,12,2,0,60,1
674196,1,1,1,1,2003,900,13,2,0,70,1
674196,2,2,1,1,2007,750,13,2,0,60,1
674237,1,1,2,1,1986,900,13,2,0,90,1
674283,1,1,1,1,2000,465,13,2,0,40,1
674285,2,2,1,1,1996,1340,13,2,0,80,1
674287,1,1,2,1,2008,1650,13,2,0,80,1
674307,1,1,1,1,1988,1199,13,2,0,95,1
674307,1,1,1,5,1998,499,13,2,0,,2
674354,2,1,1,1,1995,1161,13,2,0,80,1
674361,2,1,1,1,2003,1300,13,2,0,85,1
674373,1,1,1,5,1998,800,13,2,0,,1
674376,1,1,1,2,1996,900,13,2,0,,1
674380,1,1,1,1,2001,1650,13,2,0,80,1
674440,1,1,1,1,1992,690,13,2,0,70,1
674440,2,2,1,1,1992,670,13,2,0,60,1
674461,1,1,1,1,1982,1127,13,2,0,80,1
674461,2,2,1,1,1985,460,13,2,0,60,1
674489,1,1,1,1,1996,600,13,2,0,70,1
674489,1,1,1,5,2003,300,13,2,0,,2
674572,1,1,1,5,2006,600,13,2,0,,1
674686,2,1,1,1,2007,580,13,2,0,60,1
674686,4,1,1,1,1980,600,13,2,0,80,1
674686,4,1,1,5,2009,220,13,2,0,,2
674686,5,1,1,1,1981,700,13,2,0,70,1
674686,5,1,1,5,2001,150,13,2,0,,2
674711,1,1,1,1,1987,2000,13,2,0,70,1
674747,1,1,1,1,1993,1660,13,2,0,80,1
674768,1,1,1,1,2008,210,13,2,0,40,1
674768,2,1,1,1,2002,1359,13,2,0,95,1
674779,1,1,1,1,1994,1230,13,2,0,70,1
674781,1,1,1,1,1993,1150,13,2,0,70,1
674800,2,1,1,1,2004,1500,13,2,0,80,1
674815,1,1,1,1,1995,550,13,2,0,60,1
674818,1,1,1,1,1987,1300,13,2,0,100,1
674818,2,2,1,1,1988,500,13,2,0,90,1
674909,1,1,2,5,2006,710,13,2,0,,1
674968,1,1,1,3,2010,250,6,2,0,,1
674968,2,2,3,1,1987,1400,13,2,0,100,1
674970,2,2,1,4,2010,220,6,2,0,,1
675004,1,1,1,1,1966,785,13,2,0,80,1
675044,2,2,1,1,2003,1050,13,2,0,90,1
675086,1,1,1,5,2004,300,13,2,0,,2
675086,1,1,98,1,2006,1300,13,2,0,90,1
675113,1,1,4,3,1994,2100,12,2,0,,1
675214,1,1,1,4,2008,266,10,2,0,,1
675223,1,1,1,1,1996,860,13,2,0,75,1
675265,1,1,1,1,2007,858,13,2,0,80,1
675265,3,1,1,3,2001,240,13,2,0,,1
675265,4,1,1,1,1978,600,13,2,0,80,1
675265,4,1,1,5,1987,250,13,2,0,,2
675333,1,1,1,1,1995,625,13,2,0,60,1
675346,1,1,2,5,2004,750,13,2,0,,1
675386,1,1,1,1,1993,780,13,2,0,80,1
675386,2,1,1,3,1988,380,13,2,0,,1
675472,2,2,1,1,2000,500,12,2,0,70,1
675482,1,1,1,1,1993,1050,13,2,0,90,1
675482,2,2,1,1,2002,462,13,2,0,130,1
675524,1,1,1,5,1986,680,13,2,0,,2
675524,1,1,1,6,1958,690,13,2,0,,1
675542,1,1,1,1,1996,1082,13,2,0,90,1
675543,2,1,1,1,2003,600,13,2,0,60,1
675543,2,1,1,5,2002,510,13,2,0,,2
675546,1,1,1,1,1984,1026,13,2,0,90,1
675546,1,1,1,5,2007,1010,13,2,0,,2
675645,1,1,1,1,1998,900,13,2,0,70,1
675656,2,1,1,1,1984,960,13,2,0,80,1
675656,3,1,1,1,2003,445,13,2,0,80,1
675667,2,1,1,5,2010,850,13,2,0,,1
675675,1,1,1,5,1997,658,13,2,0,,1
675685,1,1,1,2,2008,230,13,2,0,,1
675685,2,1,1,3,2004,240,12,2,0,,1
675717,1,1,1,2,1983,400,13,2,0,,1
675717,1,1,1,4,1972,400,13,2,0,,2
675717,2,1,1,3,1962,600,13,2,0,,1
675739,1,1,1,1,2010,550,13,2,0,16,1
675739,1,1,1,5,1993,250,13,2,0,,2
675746,1,1,1,1,2001,870,13,2,0,80,1
675746,1,1,1,5,2010,515,13,2,0,,2
675757,1,1,1,1,1994,800,13,2,0,60,1
675776,1,1,2,1,2007,1100,13,2,0,90,1
675801,1,1,4,4,1994,235,12,2,0,,1
675829,4,2,1,5,2003,55,13,2,0,,2
675829,4,2,6,1,1990,520,12,2,0,50,1
675829,5,5,1,5,2009,,13,2,0,,2
675829,5,5,6,1,1990,460,12,2,0,50,1
675904,1,1,1,1,1988,450,13,2,0,35,1
675906,1,1,1,1,1995,732,13,2,0,30,1
675906,1,1,1,3,1989,250,12,2,0,,2
675906,1,1,1,3,2005,480,12,2,0,,3
675906,2,2,1,1,1994,460,13,2,0,50,1
675913,1,1,1,5,1996,109,13,2,0,,2
675913,1,1,2,1,1989,1700,13,2,0,100,1
675913,1,1,98,6,1996,99,12,2,0,,3
675953,1,1,1,1,2009,2380,13,2,0,70,1
675953,2,2,2,1,2008,1600,13,2,0,80,1
675977,2,1,1,2,2009,500,13,2,0,,1
675983,2,1,1,1,1997,1400,13,2,0,80,1
676005,1,1,1,1,1992,1730,13,2,0,100,1
676030,1,1,1,1,1994,1570,13,2,0,80,1
676034,1,1,1,1,1995,1109,13,2,0,80,1
676034,2,2,1,1,2000,995,13,2,0,80,1
676060,1,1,2,1,1995,1500,13,2,0,90,1
676060,2,1,1,1,1995,440,13,2,0,80,1
676110,1,1,3,3,2008,380,12,2,0,,1
676173,1,1,3,5,2008,916,13,2,0,,1
676173,2,1,1,5,1988,600,13,2,0,,1
676193,1,1,1,1,2001,800,13,2,0,85,1
676193,2,2,1,2,1997,400,13,2,0,,2
676193,2,2,1,4,1986,440,13,2,0,,1
676259,1,1,1,3,1981,550,13,2,0,,1
676304,1,1,1,5,1993,620,13,2,0,,1
676307,1,1,1,4,1994,410,13,2,0,,1
676307,2,2,1,2,1990,517,13,2,0,,1
676373,1,1,1,5,2003,600,13,2,0,,1
676374,1,1,1,1,1997,1200,13,2,0,80,1
676374,2,2,1,1,2008,1000,13,2,0,8,1
676374,3,2,1,3,2006,700,13,2,0,,2
676374,3,2,1,5,2006,600,13,2,0,,1
676391,1,1,2,1,2000,1200,13,2,0,80,1
676426,2,1,1,1,2000,1000,13,2,0,70,1
676438,1,1,1,1,1980,1100,13,2,0,70,1
676438,1,1,1,5,1998,450,13,2,0,,2
676446,1,1,1,1,1983,600,12,2,0,70,1
676463,1,1,1,5,2004,386,13,2,0,,1
676497,1,1,1,1,1997,600,13,2,0,70,1
676497,2,2,1,1,1997,1300,13,2,0,60,1
676500,2,1,1,1,1997,1000,13,2,0,70,1
676521,1,1,2,1,1992,1450,13,2,0,90,1
676557,1,1,1,1,1992,1400,13,2,0,70,1
676580,1,1,1,1,1986,400,13,2,0,80,1
676580,1,1,1,5,2009,400,13,2,0,,2
676670,1,1,1,1,1986,1180,13,2,0,80,1
676670,2,2,1,1,1989,1080,13,2,0,80,1
676772,1,1,1,1,1985,300,13,2,0,50,1
676772,1,1,2,5,2002,800,13,2,0,,2
676905,1,1,1,5,1996,800,13,2,0,,1
676944,1,1,1,1,1996,300,13,2,0,50,1
676944,1,1,1,5,1998,388,13,2,0,,2
677079,3,1,1,1,1988,500,13,2,0,90,1
677079,3,1,1,5,2003,540,13,2,0,,2
677114,1,1,1,1,1983,175,13,2,0,80,1
677114,1,1,1,5,2002,825,13,2,0,,2
677124,1,1,1,2,2003,400,12,2,0,,1
677124,2,2,1,1,1986,900,13,2,0,80,1
677127,2,2,2,1,1996,1900,13,2,0,80,1
677130,1,1,1,1,2000,193,13,2,0,100,1
677130,2,1,1,1,2000,700,13,2,0,30,1
677167,1,1,1,1,2007,1530,13,2,0,80,1
677167,2,1,1,1,2002,1420,13,2,0,80,1
677195,1,1,1,1,2006,2900,13,2,0,70,1
677220,1,1,1,1,2005,1100,13,2,0,100,1
677230,1,1,1,1,2008,1400,13,2,0,80,1
677277,1,1,2,1,2007,2015,13,2,0,98,1
677287,1,1,1,5,,540,13,2,0,,1
677287,2,1,1,1,1985,700,13,2,0,70,1
677339,1,1,3,1,2010,500,12,2,0,50,2
677339,1,1,6,1,2010,300,12,2,0,40,1
677339,2,1,6,1,2008,200,12,2,0,30,1
677341,1,1,2,1,1994,1560,13,2,0,96,1
677346,1,1,1,1,1996,1000,12,2,0,90,1
677422,1,1,1,1,1988,1300,13,2,0,80,1
677422,2,2,1,1,1995,1200,13,2,0,80,1
677440,1,1,1,1,1986,470,13,2,0,100,1
677440,2,1,1,1,1992,500,13,2,0,100,1
677464,1,1,2,1,1987,600,13,2,0,70,1
677464,2,1,1,1,1993,830,13,2,0,80,1
677474,1,1,1,1,2002,1170,13,2,0,50,1
677474,2,1,1,1,1981,900,13,2,0,60,1
677476,1,1,1,5,2002,480,13,2,0,,1
677489,1,1,1,5,2008,360,13,2,0,,1
677489,2,1,1,5,2008,300,13,2,0,,1
677548,1,1,1,1,2000,600,13,2,0,50,1
677570,1,1,1,1,1993,970,13,2,0,90,1
677570,1,1,1,3,1985,290,13,2,0,,2
677570,2,1,1,1,1995,400,13,2,0,50,1
677571,1,1,2,1,1991,1073,13,2,0,80,1
677571,2,2,1,1,1994,878,13,2,0,80,1
677577,1,1,1,1,2004,750,13,2,0,70,1
677577,1,1,2,5,1999,450,13,2,0,,2
677577,2,1,1,1,1975,620,13,2,0,70,1
677577,2,1,2,4,1996,530,13,2,0,,2
677620,1,1,1,3,1998,800,13,2,0,,1
677627,1,1,1,1,2002,850,13,2,0,50,1
677654,1,1,1,5,1990,870,13,2,0,,1
677655,2,1,1,1,1995,500,13,2,0,80,1
677655,3,1,1,1,1990,500,13,2,0,80,1
677709,1,1,1,1,1991,850,13,2,0,60,1
677709,1,1,1,5,1998,200,13,2,0,,2
677709,2,1,1,5,1991,300,13,2,0,,1
677763,1,1,1,5,2006,800,13,2,0,,1
677766,1,1,1,1,2004,1230,13,2,0,70,1
677825,1,1,1,5,2004,593,13,2,0,,1
677896,1,1,2,1,1996,2900,13,2,0,80,1
677897,2,2,1,1,2007,1200,13,2,0,70,1
677909,1,1,1,5,1997,600,13,2,0,,1
677946,1,1,1,1,2000,3000,13,2,0,70,1
677946,2,2,1,1,1997,2000,13,2,0,70,1
677964,2,1,6,1,2007,,13,2,0,90,1
677973,1,1,1,1,1985,810,13,2,0,90,1
677973,1,1,6,1,1990,150,12,2,0,35,2
678052,1,1,1,5,2000,430,13,2,0,,1
678091,1,1,1,1,2003,898,13,2,0,50,1
678091,2,1,1,1,1976,300,13,2,0,50,1
678091,2,1,1,5,2000,500,13,2,0,,2
678098,1,1,1,1,2008,1220,13,2,0,85,1
678104,1,1,1,4,2000,260,12,2,0,,2
678104,1,1,1,5,1996,470,13,2,0,,1
678109,1,1,2,1,1992,1000,13,2,0,70,1
678138,1,1,1,1,2001,760,13,2,0,50,1
678138,3,3,1,3,2000,260,13,2,0,,1
678141,1,1,1,5,2006,500,13,2,0,,1
678190,1,1,1,1,1994,820,13,2,0,70,1
678190,2,1,1,1,1994,1410,13,2,0,80,1
678214,2,1,1,1,1983,1600,13,2,0,80,1
678255,1,1,1,1,1992,1000,13,2,0,70,1
678255,2,2,1,1,1995,1000,13,2,0,70,1
678259,2,1,2,1,1993,3000,13,2,0,80,1
678264,1,1,1,1,2004,600,13,2,0,50,1
678264,2,1,4,4,2000,290,12,2,0,,1
678284,1,1,1,98,1997,425,13,2,0,,1
678284,2,1,1,1,1982,950,13,2,0,80,1
678299,1,1,1,1,1990,1050,13,2,0,85,1
678304,2,2,1,1,1988,600,13,2,0,80,1
678304,2,2,1,5,2002,540,13,2,0,,2
678347,2,1,1,1,2004,900,13,2,0,50,1
678347,2,1,5,7,2004,500,12,2,0,,2
678388,1,1,1,1,2003,899,13,2,0,70,1
678388,2,1,1,1,1996,1178,13,2,0,80,1
678390,2,1,1,1,1993,600,13,2,0,70,1
680060,2,1,1,5,1974,600,13,2,0,,1
680060,3,1,1,7,2008,150,12,2,0,,1
680097,1,1,1,1,1990,904,13,2,0,90,1
680143,1,1,1,1,1997,980,13,2,0,70,1
680143,1,1,1,3,2001,500,13,2,0,,2
680146,1,1,1,1,1984,1009,13,2,0,100,1
680146,1,1,1,5,1995,898,13,2,0,,2
680170,1,1,1,2,1993,,13,2,0,,2
680170,1,1,1,5,1981,520,13,2,0,,1
680239,1,1,2,1,1990,1050,13,2,0,70,1
680239,2,2,1,1,1995,460,13,2,0,60,1
680243,1,1,2,1,2006,1300,13,2,0,70,1
680243,2,1,1,1,2001,1020,13,2,0,70,1
680258,1,1,1,1,1979,1299,13,2,0,95,1
680261,1,1,1,1,2004,709,13,2,0,80,1
680261,1,1,1,5,1994,242,13,2,0,,2
680263,1,1,1,5,1999,500,13,2,0,,1
680272,2,1,1,1,1977,1070,13,2,0,80,1
680282,1,1,1,1,1993,470,13,2,0,50,1
680282,2,1,1,1,1993,800,13,2,0,70,1
680285,1,1,1,1,2004,447,13,2,0,100,1
680285,1,1,1,5,2008,260,13,2,0,,2
680311,1,1,1,1,1995,900,13,2,0,70,1
680311,2,1,1,1,1995,450,13,2,0,50,1
680391,1,1,1,1,1988,1060,13,2,0,90,1
680391,2,1,1,1,1996,1085,13,2,0,85,1
680407,1,1,1,1,2001,2500,13,2,0,70,1
680407,1,1,1,5,2009,247,13,1,1700,,2
680437,1,1,1,1,1988,1200,13,2,0,80,1
680437,2,2,1,1,1993,420,13,2,0,60,1
680498,4,1,3,3,1997,1100,12,2,0,,1
680500,1,1,1,1,1995,390,13,2,0,40,1
680500,1,1,6,1,1999,700,13,2,0,50,2
680501,1,1,1,1,1997,1160,13,2,0,80,1
680566,1,1,1,1,1979,815,13,2,0,100,1
680566,1,1,1,5,2000,670,13,2,0,,2
680595,1,1,2,1,2009,1200,13,2,0,80,1
680595,2,2,2,1,2010,1100,13,2,0,95,1
680607,1,1,1,5,2007,830,13,2,0,,2
680607,1,1,2,1,1984,770,13,2,0,40,1
680612,1,1,1,5,2009,1020,13,2,0,,1
680631,1,1,1,1,1998,1600,12,2,0,100,1
680631,2,2,1,1,1991,700,12,2,0,50,1
680637,2,1,1,1,1979,1500,13,2,0,70,1
680644,1,1,1,1,2000,600,13,2,0,70,1
680644,2,1,1,3,2000,300,13,2,0,,1
680663,3,3,1,5,1981,700,13,2,0,,1
680686,1,1,1,1,2007,1500,13,2,0,70,1
680717,1,1,1,1,1994,1500,13,2,0,90,1
680732,1,1,1,5,2003,750,13,2,0,,1
680742,1,1,1,1,2001,2050,13,2,0,80,1
680742,2,2,1,1,1995,750,13,2,0,50,1
680771,1,1,1,1,2007,980,13,2,0,70,1
680837,1,1,1,1,1998,700,13,2,0,50,1
680843,2,1,1,1,2000,860,13,2,0,70,1
680861,1,1,1,1,2005,730,13,2,0,70,1
680861,2,2,1,1,2000,580,13,2,0,50,1
680878,1,1,1,5,1990,1400,13,2,0,,1
680891,1,1,1,1,1992,820,13,2,0,80,1
680891,1,1,1,5,2010,600,13,2,0,,2
680892,1,1,1,1,1971,800,13,2,0,70,1
680892,1,1,1,5,1957,550,13,2,0,,2
680911,1,1,1,1,1995,750,13,2,0,70,1
680911,2,1,1,1,1998,880,13,2,0,70,1
680916,1,1,1,5,2009,338,13,2,0,,1
680920,2,2,3,3,1988,800,13,2,0,,1
680933,1,1,1,3,2002,850,13,2,0,,1
680943,1,1,1,5,2000,200,13,2,0,,2
680943,1,1,2,1,1982,1200,13,2,0,80,1
681033,1,1,1,1,2009,3300,12,2,0,140,1
681096,1,1,1,1,2004,450,13,2,0,40,1
681096,2,1,1,1,1993,610,13,2,0,50,1
681097,1,1,1,1,2009,450,13,2,0,40,1
681097,2,2,1,1,2005,700,13,2,0,60,1
681099,1,1,1,4,1988,400,13,2,0,,1
681099,1,1,1,5,2010,378,13,2,0,,2
681180,1,1,1,1,1995,1139,13,2,0,98,1
681189,1,1,1,1,1985,725,13,2,0,60,1
681189,1,1,1,5,1996,315,13,2,0,,2
681192,1,1,1,1,2000,960,13,2,0,70,1
681196,2,1,1,1,2004,4000,13,2,0,80,1
681197,2,1,1,1,2009,1100,13,2,0,70,1
681263,1,1,1,2,1992,600,13,2,0,,1
681387,2,1,1,5,1994,450,13,2,0,,1
681403,2,2,1,3,2010,260,12,2,0,,1
681403,3,3,1,3,2010,260,12,2,0,,1
681430,1,1,1,1,2005,800,13,2,0,60,1
681431,2,1,1,1,1986,600,13,2,0,60,1
681431,2,1,3,5,2000,450,12,2,0,,2
681433,1,1,1,1,2004,850,13,2,0,70,1
681433,2,2,1,1,1990,650,13,2,0,80,1
681435,1,1,1,1,1989,900,13,2,0,70,1
681499,1,1,1,1,1999,877,13,2,0,65,1
681528,1,1,1,5,2003,1495,13,2,0,,1
681571,2,2,1,1,2000,1300,13,2,0,70,1
681613,1,1,1,1,1986,549,13,2,0,40,1
681613,1,1,1,5,2006,209,13,2,0,,2
681658,1,1,1,5,2007,400,13,2,0,,2
681658,1,1,2,1,1981,800,13,2,0,70,1
681668,1,1,1,1,2006,450,14,2,0,100,1
681668,2,1,2,1,2010,1000,3,2,0,70,1
681673,1,1,1,1,1992,404,13,2,0,50,1
681673,1,1,1,5,2008,256,13,2,0,,2
681711,2,2,1,1,1996,890,13,2,0,90,1
681711,2,2,1,4,2002,480,12,2,0,,2
681748,1,1,1,1,2005,465,12,2,0,30,1
681804,1,1,1,5,2004,550,13,2,0,,1
681804,4,1,1,1,1998,439,13,2,0,50,1
681804,4,1,1,5,1994,270,13,2,0,,2
681819,1,1,1,4,1986,,13,2,0,,2
681819,1,1,1,5,1995,550,13,2,0,,1
681832,1,1,1,1,1995,1530,13,2,0,80,1
681845,1,1,1,1,1990,1050,13,2,0,30,1
681845,2,1,1,1,1995,1300,13,2,0,90,1
681863,1,1,1,5,1995,700,13,2,0,,1
681867,1,1,1,2,2002,400,13,2,0,,1
681867,1,1,1,5,2009,350,13,2,0,,2
681887,1,1,1,1,2003,1400,13,2,0,60,1
681887,2,1,1,1,2006,400,13,2,0,40,1
681897,2,1,1,1,2000,1700,13,2,0,80,1
681929,1,1,1,1,2003,500,13,2,0,70,1
681929,1,1,1,5,2004,250,12,2,0,,2
681933,1,1,1,1,2000,520,13,2,0,60,1
681933,2,1,1,1,1999,450,13,2,0,70,1
682000,1,1,2,1,1998,1200,13,2,0,80,1
682000,2,2,2,1,1999,1100,13,2,0,80,1
682006,1,1,1,1,1996,3000,13,2,0,80,1
682020,1,1,1,2,1993,500,13,2,0,,1
682020,2,1,1,2,1988,500,13,2,0,,1
682022,1,1,1,1,2003,870,12,2,0,70,1
682117,1,1,1,1,1973,500,13,2,0,90,1
682117,1,1,1,5,1973,,13,2,0,,2
682118,1,1,1,1,1991,410,13,2,0,70,1
682118,1,1,1,5,2010,200,12,2,0,,2
682118,1,1,5,4,2010,,12,2,0,,3
682125,1,1,2,1,1999,973,13,2,0,70,1
682154,1,1,1,2,1990,500,13,2,0,,1
682154,1,1,1,3,1975,200,12,2,0,,2
682154,2,2,1,1,1985,500,13,2,0,110,1
682165,1,1,1,1,2001,1050,13,2,0,80,1
682169,1,1,1,1,1978,1345,13,2,0,80,1
682169,2,2,1,2,1991,390,13,2,0,,1
682191,1,1,1,1,1990,1600,13,2,0,80,1
682192,1,1,1,1,2003,350,13,2,0,70,1
682192,2,1,1,1,1995,1200,13,2,0,90,1
682210,1,1,2,1,2010,1500,4,2,0,85,1
682240,1,1,1,1,1998,1259,13,2,0,95,1
682240,2,1,1,1,2007,1099,13,2,0,90,1
682259,1,1,1,1,2004,1160,13,2,0,75,1
682269,2,1,1,1,1997,798,13,2,0,40,1
682281,1,1,1,5,1992,952,13,2,0,,1
682281,2,1,1,1,2002,986,13,2,0,70,1
682282,1,1,1,1,1990,730,13,2,0,70,1
682282,2,2,1,1,1992,520,13,2,0,70,1
682285,1,1,1,5,1973,1100,13,2,0,,1
682297,1,1,1,1,1994,1300,13,2,0,80,1
682297,2,1,1,1,1992,1100,13,2,0,70,1
682311,1,1,1,1,1992,460,13,1,360,75,1
682311,2,2,1,1,1994,930,13,2,0,60,1
682360,1,1,1,1,1982,600,13,2,0,100,1
682360,2,1,1,4,1990,400,13,2,0,,1
682363,1,1,2,1,2003,1100,13,2,0,80,1
682398,1,1,1,1,1994,292,13,2,0,20,1
682398,1,1,1,5,2003,610,13,2,0,,2
682457,2,1,2,1,2007,1200,13,2,0,90,1
682486,1,1,1,5,2006,700,12,2,0,,1
682491,1,1,1,1,2001,180,13,2,0,10,2
682491,1,1,2,1,1994,3600,13,2,0,90,1
682491,2,2,2,1,1994,1400,13,2,0,85,1
682496,1,1,1,2,2009,250,13,2,0,,1
682496,2,1,1,1,1994,650,13,2,0,60,1
682496,2,1,1,4,2009,400,13,2,0,,2
682496,3,1,1,2,2000,460,13,2,0,,1
682503,1,1,1,1,1987,480,13,2,0,60,1
682503,1,1,1,5,2007,350,13,2,0,,2
682525,1,1,1,1,1988,1000,13,2,0,60,1
682532,1,1,1,5,1997,870,13,2,0,,2
682532,1,1,2,1,1988,950,13,2,0,60,1
682593,1,1,2,5,2004,860,13,2,0,,1
682594,1,1,1,5,1991,790,13,2,0,,1
682608,1,1,1,1,1978,400,13,2,0,80,1
682608,1,1,1,5,1977,800,13,2,0,,2
682625,1,1,1,1,2003,730,13,2,0,70,1
682625,1,1,3,2,2003,190,12,2,0,,2
682633,1,1,1,1,1973,580,13,2,0,80,1
682715,1,1,2,1,1994,1800,13,2,0,90,1
682715,2,1,2,1,2003,2000,13,2,0,80,1
682737,1,1,1,1,2002,2000,12,2,0,75,1
682737,4,1,1,3,1993,500,12,2,0,,2
682737,4,1,1,5,2010,700,13,2,0,,1
682743,2,1,1,1,1986,1275,13,2,0,98,1
682776,1,1,1,4,2003,620,13,2,0,,3
682776,1,1,1,5,2004,340,13,2,0,,2
682776,1,1,2,1,1990,560,13,2,0,50,1
682779,3,1,1,4,2008,250,12,2,0,,1
682782,1,1,1,1,1999,750,13,2,0,80,1
682782,2,1,1,1,1989,560,13,2,0,60,1
682782,2,1,1,5,2004,250,13,2,0,,2
682783,1,1,1,1,1991,1300,13,2,0,50,1
682794,1,1,1,1,1995,470,13,2,0,80,1
682794,1,1,1,5,1990,300,13,2,0,,2
682829,1,1,2,1,1994,1500,13,2,0,66,1
682900,1,1,1,5,2001,170,13,2,0,,1
682906,1,1,1,1,1993,1130,13,2,0,80,1
682906,2,2,1,1,1996,459,13,2,0,40,1
682995,2,1,1,1,2003,400,13,2,0,60,1
683031,1,1,1,1,1996,1200,13,2,0,90,1
683031,2,2,1,1,2005,250,13,2,0,50,1
683042,1,1,2,1,1990,1500,13,2,0,90,1
683043,1,1,1,5,2004,700,13,2,0,,1
683043,2,1,3,3,1981,750,13,2,0,,1
683044,1,1,2,1,1992,1300,13,2,0,75,1
683044,2,1,2,1,2005,1200,13,2,0,60,1
683052,1,1,1,1,1995,200,13,2,0,70,1
683052,1,1,1,5,2001,1000,13,2,0,,2
683081,1,1,1,5,1998,600,13,2,0,,1
683117,1,1,1,3,1982,280,13,2,0,,2
683117,1,1,1,5,1971,620,13,2,0,,1
683121,1,1,1,1,1996,900,13,2,0,70,1
683121,1,1,4,3,1995,500,13,2,0,,2
683121,2,2,1,1,2002,500,13,2,0,70,1
683143,1,1,1,3,2007,400,13,2,0,,1
683145,1,1,1,1,2004,855,13,2,0,60,1
683145,1,1,1,5,2002,450,13,2,0,,2
683147,1,1,1,1,1985,510,13,2,0,80,1
683147,1,1,1,5,1999,530,13,2,0,,2
683192,1,1,1,1,2009,1150,13,2,0,70,1
683217,1,1,1,1,1993,450,13,2,0,70,1
683217,1,1,1,5,1998,1100,13,2,0,,2
683227,1,1,1,1,1997,700,13,2,0,70,1
683227,2,2,1,1,2001,750,13,2,0,70,1
683227,3,2,4,3,1976,450,13,2,0,,1
683230,1,1,1,1,1990,450,13,2,0,80,1
683230,2,1,1,1,1985,450,13,2,0,80,1
683233,1,1,1,1,1990,560,13,2,0,70,1
683240,1,1,1,1,1996,600,13,2,0,100,1
683240,2,2,1,1,2005,450,13,2,0,100,1
683245,1,1,2,1,2008,1950,13,2,0,90,1
683245,2,1,2,1,2007,1450,13,2,0,80,1
683246,1,1,2,1,1980,1250,13,2,0,99,1
683248,1,1,2,1,2010,1430,13,2,0,90,1
683250,1,1,2,1,1999,1550,13,2,0,90,1
683251,1,1,1,1,1988,690,13,2,0,85,1
683251,2,2,1,1,1995,580,13,2,0,80,1
683257,1,1,1,1,2006,430,13,2,0,40,1
683337,1,1,1,1,2002,1050,13,2,0,80,1
683337,2,2,1,1,1993,1260,13,2,0,80,1
683344,1,1,1,1,2009,1050,13,2,0,80,1
683381,1,1,1,1,1977,430,13,2,0,70,1
683381,1,1,1,5,1987,480,13,2,0,,2
683388,1,1,1,5,1998,610,13,2,0,,1
683388,2,1,1,4,1950,700,13,2,0,,1
683399,1,1,1,1,2008,1700,13,2,0,100,1
683418,1,1,2,1,2009,1550,13,2,0,100,1
683430,1,1,2,5,2010,1200,13,2,0,,1
683431,1,1,1,5,2000,560,13,2,0,,1
683437,1,1,1,5,2002,600,13,2,0,,1
683438,1,1,2,1,2001,1600,12,2,0,90,1
683438,2,1,1,1,2006,1600,12,2,0,80,1
683440,1,1,1,1,1976,400,13,2,0,80,1
683440,1,1,1,3,2005,400,13,2,0,,3
683440,1,1,1,5,1989,500,13,2,0,,2
683446,2,1,1,1,2005,1000,13,2,0,65,1
683446,2,1,4,3,1994,200,13,2,0,,2
683469,1,1,1,1,2008,1100,12,2,0,50,1
683530,1,1,2,1,2009,4000,13,2,0,80,1
